latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
21.8239,95.1838,318,1,1,10/4/2023,715,Aqua,MODIS,0,61.03,299.1,8.8,D,0
24.8118,93.0311,315.1,1.2,1.1,10/4/2023,716,Aqua,MODIS,71,61.03,295.3,8.4,D,0
24.9396,93.5263,319.7,1.1,1,10/4/2023,716,Aqua,MODIS,76,61.03,293.7,15.4,D,0
30.8062,95.6643,311.6,1.1,1,10/4/2023,718,Aqua,MODIS,32,61.03,296.6,5.1,D,0
23.0949,71.593,323.5,1,1,10/4/2023,855,Aqua,MODIS,47,61.03,310.6,8.6,D,0
27.4179,70.5021,337,1,1,10/4/2023,856,Aqua,MODIS,74,61.03,318.4,16.6,D,0
27.4193,70.512,331.7,1,1,10/4/2023,856,Aqua,MODIS,54,61.03,317.4,9.1,D,0
27.5382,69.1331,336,1,1,10/4/2023,856,Aqua,MODIS,78,61.03,321.3,16.9,D,0
29.3046,71.8528,330.9,1.1,1,10/4/2023,856,Aqua,MODIS,74,61.03,319.1,10.8,D,0
30.0409,68.7597,327.2,1,1,10/4/2023,857,Aqua,MODIS,65,61.03,315.4,5.2,D,0
30.3394,70.1143,344.2,1,1,10/4/2023,857,Aqua,MODIS,89,61.03,308.9,41.2,D,0
30.3408,70.1245,325.3,1,1,10/4/2023,857,Aqua,MODIS,57,61.03,307.3,13.3,D,0
30.6425,73.6316,319.5,1.4,1.2,10/4/2023,857,Aqua,MODIS,65,61.03,306.9,9.8,D,0
30.6974,73.6741,331.6,1.4,1.2,10/4/2023,857,Aqua,MODIS,82,61.03,306.7,32.3,D,0
30.7763,73.759,322.4,1.4,1.2,10/4/2023,857,Aqua,MODIS,71,61.03,306,16.8,D,0
30.7891,73.6838,320.1,1.4,1.2,10/4/2023,857,Aqua,MODIS,62,61.03,306.1,12,D,0
30.8064,73.3881,325.4,1.3,1.1,10/4/2023,857,Aqua,MODIS,74,61.03,307.3,17.6,D,0
30.8068,73.3807,321.4,1.3,1.1,10/4/2023,857,Aqua,MODIS,68,61.03,306.8,10.9,D,0
31.2058,70.7236,324.5,1,1,10/4/2023,857,Aqua,MODIS,40,61.03,312.5,9.2,D,0
31.5083,75.0921,316.9,1.7,1.3,10/4/2023,857,Aqua,MODIS,62,61.03,303,13,D,0
31.5256,75.0461,317,1.7,1.3,10/4/2023,857,Aqua,MODIS,63,61.03,303.7,13.1,D,0
31.6001,75.0911,318.4,1.7,1.3,10/4/2023,857,Aqua,MODIS,66,61.03,305,12.5,D,0
31.7535,75.0393,316.7,1.7,1.3,10/4/2023,857,Aqua,MODIS,55,61.03,304.3,12.5,D,0
31.7698,73.7516,316.7,1.4,1.2,10/4/2023,857,Aqua,MODIS,56,61.03,304.9,9.8,D,0
33.2786,70.3956,334.5,1.1,1,10/4/2023,857,Aqua,MODIS,82,61.03,308.6,25.2,D,0
33.5239,70.1712,325.4,1,1,10/4/2023,857,Aqua,MODIS,69,61.03,306.6,13.6,D,0
33.535,70.1853,326.1,1,1,10/4/2023,857,Aqua,MODIS,57,61.03,308.1,14.4,D,0
19.0888,82.1586,313.1,1.2,1.1,10/4/2023,1630,Terra,MODIS,86,61.03,288.4,14.6,N,0
19.0902,82.1694,312,1.2,1.1,10/4/2023,1630,Terra,MODIS,84,61.03,288.6,13.5,N,0
21.1028,72.6434,308.8,2.1,1.4,10/4/2023,1631,Terra,MODIS,74,61.03,296.6,18.2,N,2
21.6947,72.6137,318.9,1.3,1.1,10/4/2023,2103,Aqua,MODIS,98,61.03,298.3,20.8,N,2
21.6963,72.6013,318.4,1.3,1.1,10/4/2023,2103,Aqua,MODIS,97,61.03,298,20.1,N,2
34.5559,85.1365,301.1,1,1,10/5/2023,436,Terra,MODIS,17,61.03,283.9,2.8,D,0
23.7801,86.2106,316.5,1.1,1.1,10/5/2023,439,Terra,MODIS,66,61.03,290.4,11.3,D,2
20.3847,85.1707,317.1,1.1,1.1,10/5/2023,440,Terra,MODIS,34,61.03,302.1,9.2,D,0
20.7946,85.2628,318.6,1.1,1.1,10/5/2023,440,Terra,MODIS,68,61.03,298.9,10.3,D,2
20.7962,85.2524,320.6,1.1,1.1,10/5/2023,440,Terra,MODIS,74,61.03,298.5,12.4,D,2
20.9614,86.0108,320.3,1.2,1.1,10/5/2023,440,Terra,MODIS,74,61.03,296.1,15.7,D,2
20.9663,85.1818,318.4,1.1,1,10/5/2023,440,Terra,MODIS,55,61.03,297.8,9.7,D,2
20.9679,85.1715,321,1.1,1,10/5/2023,440,Terra,MODIS,66,61.03,298.6,12.3,D,2
21.0807,85.04,314.8,1.1,1,10/5/2023,440,Terra,MODIS,65,61.03,297.7,7.9,D,0
21.6755,84.0463,313.4,1,1,10/5/2023,440,Terra,MODIS,63,61.03,297.6,6.1,D,0
21.7244,82.7005,315.3,1,1,10/5/2023,440,Terra,MODIS,50,61.03,300.8,8.6,D,0
21.754,84.0171,317.3,1,1,10/5/2023,440,Terra,MODIS,42,61.03,299.3,8.1,D,2
21.7629,84.0185,316.9,1,1,10/5/2023,440,Terra,MODIS,44,61.03,298.3,7.7,D,2
21.8064,84.0416,316.2,1,1,10/5/2023,440,Terra,MODIS,68,61.03,298.3,7.4,D,2
21.9172,83.3515,317.9,1,1,10/5/2023,440,Terra,MODIS,59,61.03,299.3,8.7,D,2
21.926,83.353,315.8,1,1,10/5/2023,440,Terra,MODIS,30,61.03,299.7,6.6,D,2
22.0045,82.6752,312.3,1,1,10/5/2023,440,Terra,MODIS,50,61.03,299.6,5.8,D,0
22.046,83.7338,316.7,1,1,10/5/2023,440,Terra,MODIS,64,61.03,297.6,7.9,D,0
22.329,82.6569,313.5,1,1,10/5/2023,440,Terra,MODIS,36,61.03,299.5,5.4,D,0
17.292,82.2208,314.5,1,1,10/5/2023,441,Terra,MODIS,57,61.03,301.7,5.2,D,0
9.2809,79.1728,310.4,1.1,1,10/5/2023,443,Terra,MODIS,31,61.03,296.1,5.9,D,3
17.169,81.5092,312.6,1.8,1.3,10/5/2023,756,Aqua,MODIS,23,61.03,298.5,10.2,D,0
20.7865,85.2488,320.3,1,1,10/5/2023,757,Aqua,MODIS,49,61.03,300.4,9.3,D,2
20.7879,85.2584,324.2,1,1,10/5/2023,757,Aqua,MODIS,75,61.03,302,13.6,D,2
20.9588,85.1674,322.5,1,1,10/5/2023,757,Aqua,MODIS,54,61.03,300.9,10.2,D,2
20.9602,85.1771,324.4,1,1,10/5/2023,757,Aqua,MODIS,76,61.03,300.8,13,D,2
20.9623,86.0078,362.5,1,1,10/5/2023,757,Aqua,MODIS,100,61.03,300.7,84.9,D,2
20.9637,86.0172,338.3,1,1,10/5/2023,757,Aqua,MODIS,89,61.03,300.7,32.1,D,2
20.9711,86.0007,316.3,1,1,10/5/2023,757,Aqua,MODIS,62,61.03,299.3,7.4,D,0
21.0776,85.042,317.5,1,1,10/5/2023,757,Aqua,MODIS,68,61.03,300.6,7.8,D,2
21.6723,84.0389,314.9,1.1,1,10/5/2023,757,Aqua,MODIS,65,61.03,299.4,7.5,D,0
21.7616,84.016,317.3,1.1,1,10/5/2023,757,Aqua,MODIS,41,61.03,298.9,9.5,D,2
21.9216,83.3359,316.6,1.2,1.1,10/5/2023,758,Aqua,MODIS,14,61.03,301.1,9.3,D,2
21.9233,83.3468,316.7,1.2,1.1,10/5/2023,758,Aqua,MODIS,36,61.03,300.1,9.4,D,2
22.0399,83.7374,317.1,1.1,1,10/5/2023,758,Aqua,MODIS,65,61.03,299.8,8.8,D,0
27.6028,81.2863,316.8,1.2,1.1,10/5/2023,759,Aqua,MODIS,67,61.03,301.3,10.7,D,0
28.7378,80.1612,316.2,1.4,1.2,10/5/2023,800,Aqua,MODIS,52,61.03,302.6,11.7,D,0
30.5458,76.7604,318.5,2,1.4,10/5/2023,800,Aqua,MODIS,72,61.03,304.1,22.8,D,0
30.8458,73.9414,316,3.1,1.7,10/5/2023,800,Aqua,MODIS,65,61.03,302.8,34.1,D,0
30.8467,73.9456,315.3,3.1,1.7,10/5/2023,800,Aqua,MODIS,64,61.03,302.9,31,D,0
30.9724,81.2833,320.6,1.1,1.1,10/5/2023,800,Aqua,MODIS,74,61.03,302.7,10.6,D,0
31.5644,75.1054,318.2,2.5,1.5,10/5/2023,801,Aqua,MODIS,70,61.03,304.3,23.7,D,0
31.572,75.0961,318.1,2.5,1.5,10/5/2023,801,Aqua,MODIS,71,61.03,304.8,24.3,D,0
31.6282,75.2914,312.9,2.4,1.5,10/5/2023,801,Aqua,MODIS,60,61.03,302.5,16.8,D,0
32.0304,73.7229,314.9,3,1.6,10/5/2023,801,Aqua,MODIS,63,61.03,301.4,29.8,D,0
21.1018,72.6421,311.3,1.4,1.2,10/5/2023,1712,Terra,MODIS,80,61.03,298.5,11.8,N,2
28.0532,69.367,312.7,1.1,1,10/5/2023,1714,Terra,MODIS,83,61.03,298.9,10.9,N,0
29.9193,69.8742,305.1,1.2,1.1,10/5/2023,1714,Terra,MODIS,50,61.03,294.6,6.3,N,0
21.7649,84.0276,302.7,2,1.4,10/5/2023,2007,Aqua,MODIS,40,61.03,291.7,13.2,N,2
35.4766,73.4461,310.5,1.2,1.1,10/6/2023,517,Terra,MODIS,54,61.03,294.8,9.2,D,0
30.0766,77.7302,312.3,1.1,1.1,10/6/2023,518,Terra,MODIS,61,61.03,302,6.1,D,0
31.6871,75.061,328.9,1,1,10/6/2023,518,Terra,MODIS,81,61.03,304.9,18.8,D,0
31.7109,74.5625,313.8,1,1,10/6/2023,518,Terra,MODIS,55,61.03,300.7,7.4,D,0
27.0162,80.2305,315.6,1.8,1.3,10/6/2023,519,Terra,MODIS,59,61.03,302.2,15.5,D,0
23.0578,75.2369,318.3,1.1,1,10/6/2023,520,Terra,MODIS,63,61.03,306.6,6,D,0
23.2093,72.2643,326.1,1,1,10/6/2023,520,Terra,MODIS,75,61.03,305.3,14.6,D,0
24.9899,71.6711,319.9,1.1,1.1,10/6/2023,520,Terra,MODIS,45,61.03,305.8,6.4,D,0
25.2606,75.9389,318.3,1.1,1,10/6/2023,520,Terra,MODIS,45,61.03,304.1,8.9,D,0
18.0517,80.8112,316.5,3.1,1.7,10/6/2023,521,Terra,MODIS,21,61.03,298.1,35.4,D,0
18.7707,74.2655,320.5,1.1,1,10/6/2023,521,Terra,MODIS,63,61.03,305.3,6.9,D,0
19.8116,75.2322,316.6,1.2,1.1,10/6/2023,521,Terra,MODIS,39,61.03,303.5,7.2,D,2
15.6279,78.2784,317.6,2.2,1.4,10/6/2023,522,Terra,MODIS,41,61.03,299.9,16.8,D,0
16.3436,74.4197,314,1.2,1.1,10/6/2023,522,Terra,MODIS,49,61.03,301.9,7,D,0
18.6872,73.0483,313.8,1,1,10/6/2023,522,Terra,MODIS,31,61.03,300.5,5.5,D,2
10.3228,79.5707,317.6,3.6,1.8,10/6/2023,523,Terra,MODIS,0,61.03,297.1,42.2,D,0
34.1323,95.8068,300.4,1,1,10/6/2023,704,Aqua,MODIS,24,61.03,287.6,2.8,D,0
10.1522,76.3943,316.1,1.1,1,10/6/2023,836,Aqua,MODIS,64,61.03,299,6.9,D,2
11.1991,79.5543,320.7,1.1,1,10/6/2023,836,Aqua,MODIS,44,61.03,299.2,7.9,D,0
14.2093,79.365,323.8,1.1,1.1,10/6/2023,837,Aqua,MODIS,63,61.03,303.9,10.2,D,0
15.0044,79.9628,326.5,1.2,1.1,10/6/2023,837,Aqua,MODIS,64,61.03,307.1,11.1,D,0
15.1732,76.6602,324.5,1,1,10/6/2023,838,Aqua,MODIS,46,61.03,305.5,7.6,D,2
15.6315,78.2683,330.5,1.1,1,10/6/2023,838,Aqua,MODIS,75,61.03,309.4,16.3,D,0
15.6329,78.278,324.1,1.1,1,10/6/2023,838,Aqua,MODIS,56,61.03,308.5,8.2,D,0
21.8938,72.1141,330.1,1.3,1.1,10/6/2023,840,Aqua,MODIS,67,61.03,311.3,17.8,D,0
21.8957,72.1261,327.7,1.3,1.1,10/6/2023,840,Aqua,MODIS,38,61.03,311.3,14,D,0
22.0586,72.6127,323.6,1.2,1.1,10/6/2023,840,Aqua,MODIS,27,61.03,307.9,7.7,D,0
22.0604,72.6239,326.9,1.2,1.1,10/6/2023,840,Aqua,MODIS,67,61.03,309.2,12.6,D,0
23.6433,71.6859,328.3,1.3,1.1,10/6/2023,840,Aqua,MODIS,71,61.03,306.2,19.3,D,0
23.6454,71.698,374,1.3,1.1,10/6/2023,840,Aqua,MODIS,100,61.03,310.1,164.5,D,0
23.6474,71.71,322.6,1.3,1.1,10/6/2023,840,Aqua,MODIS,26,61.03,309.5,11.2,D,0
23.6552,71.696,323.3,1.3,1.1,10/6/2023,840,Aqua,MODIS,58,61.03,307.2,12.3,D,0
25.2155,76.9249,325.9,1.1,1.1,10/6/2023,840,Aqua,MODIS,68,61.03,309.1,13,D,0
25.2212,76.9689,322.1,1.1,1.1,10/6/2023,840,Aqua,MODIS,50,61.03,309.4,8.1,D,0
25.3608,76.4312,332.1,1.1,1,10/6/2023,840,Aqua,MODIS,79,61.03,314.6,13.4,D,0
25.3622,76.4417,334,1.1,1,10/6/2023,840,Aqua,MODIS,81,61.03,314.8,16.2,D,0
26.0656,75.3132,326.9,1,1,10/6/2023,841,Aqua,MODIS,64,61.03,313.7,6.5,D,0
26.621,71.3496,331.7,1.2,1.1,10/6/2023,841,Aqua,MODIS,65,61.03,312.8,14.3,D,0
26.6229,71.3612,333.6,1.2,1.1,10/6/2023,841,Aqua,MODIS,67,61.03,313.5,16.4,D,0
26.6393,71.3753,329.1,1.2,1.1,10/6/2023,841,Aqua,MODIS,43,61.03,313.9,9.6,D,0
29.5512,74.4144,340.7,1,1,10/6/2023,841,Aqua,MODIS,88,61.03,308.7,35.5,D,0
29.5526,74.4248,323.4,1,1,10/6/2023,841,Aqua,MODIS,67,61.03,307.2,12.2,D,0
29.6589,76.0022,318.3,1.1,1.1,10/6/2023,841,Aqua,MODIS,61,61.03,304.5,9.2,D,0
30.1227,76.6291,316.8,1.2,1.1,10/6/2023,842,Aqua,MODIS,63,61.03,305.2,8.7,D,0
30.1434,73.009,323.9,1,1,10/6/2023,842,Aqua,MODIS,71,61.03,304.4,12.5,D,0
30.2097,72.7681,319.5,1,1,10/6/2023,842,Aqua,MODIS,59,61.03,304.8,7.8,D,0
30.2181,77.2562,315.9,1.3,1.1,10/6/2023,842,Aqua,MODIS,64,61.03,303.2,8.1,D,0
30.416,73.2372,323.7,1,1,10/6/2023,842,Aqua,MODIS,71,61.03,305.8,11.8,D,0
30.4383,76.71,317.1,1.3,1.1,10/6/2023,842,Aqua,MODIS,67,61.03,305,9,D,0
30.4598,73.7339,319.1,1,1,10/6/2023,842,Aqua,MODIS,63,61.03,306.8,6.9,D,0
30.4612,73.7442,318.9,1,1,10/6/2023,842,Aqua,MODIS,63,61.03,305.3,7.1,D,0
30.4891,76.5456,316.2,1.2,1.1,10/6/2023,842,Aqua,MODIS,65,61.03,303.7,7.8,D,0
30.5672,73.58,321.5,1,1,10/6/2023,842,Aqua,MODIS,68,61.03,306.1,8.1,D,0
30.5716,76.8012,317.2,1.3,1.1,10/6/2023,842,Aqua,MODIS,16,61.03,304.2,6.6,D,0
30.5787,73.53,320,1,1,10/6/2023,842,Aqua,MODIS,64,61.03,306,6.5,D,0
30.5931,76.8112,321.5,1.3,1.1,10/6/2023,842,Aqua,MODIS,72,61.03,306.4,11.9,D,0
30.6003,73.9443,317.2,1,1,10/6/2023,842,Aqua,MODIS,59,61.03,306,5.6,D,0
30.611,73.6293,323.8,1,1,10/6/2023,842,Aqua,MODIS,72,61.03,306,9.7,D,0
30.6125,73.6396,324.3,1,1,10/6/2023,842,Aqua,MODIS,73,61.03,307.1,10.5,D,0
30.6198,73.6911,324.7,1,1,10/6/2023,842,Aqua,MODIS,73,61.03,308,10.8,D,0
30.6212,73.7014,345.6,1,1,10/6/2023,842,Aqua,MODIS,92,61.03,308,41.8,D,0
30.6301,73.6997,322.5,1,1,10/6/2023,842,Aqua,MODIS,70,61.03,308,8.4,D,0
30.6359,73.7409,322.1,1,1,10/6/2023,842,Aqua,MODIS,69,61.03,307.5,8.8,D,0
30.6444,73.8666,319.5,1,1,10/6/2023,842,Aqua,MODIS,64,61.03,306.1,7.4,D,0
30.6645,74.0119,325.9,1,1,10/6/2023,842,Aqua,MODIS,76,61.03,306,14.2,D,0
30.6889,73.8582,317.1,1,1,10/6/2023,842,Aqua,MODIS,57,61.03,304.7,5.7,D,0
30.6959,73.126,323.2,1,1,10/6/2023,842,Aqua,MODIS,69,61.03,307.4,8.6,D,0
30.6974,73.1363,321.6,1,1,10/6/2023,842,Aqua,MODIS,66,61.03,307.4,7.1,D,0
30.7412,73.8309,322.3,1,1,10/6/2023,842,Aqua,MODIS,70,61.03,308.3,9.2,D,0
30.7427,73.8412,318.4,1,1,10/6/2023,842,Aqua,MODIS,51,61.03,306.4,5.7,D,0
30.7433,76.3697,312.1,1.2,1.1,10/6/2023,842,Aqua,MODIS,55,61.03,301.8,5.7,D,0
30.7562,74.138,317.5,1,1,10/6/2023,842,Aqua,MODIS,34,61.03,305.1,5.2,D,0
30.7574,73.881,319.3,1,1,10/6/2023,842,Aqua,MODIS,64,61.03,305.1,8,D,0
30.7694,73.8362,327.8,1,1,10/6/2023,842,Aqua,MODIS,78,61.03,307.3,16.3,D,0
30.7882,73.7738,325.4,1,1,10/6/2023,842,Aqua,MODIS,74,61.03,306.3,13.5,D,0
30.8052,73.3788,321.9,1,1,10/6/2023,842,Aqua,MODIS,68,61.03,306.7,7.5,D,0
30.813,73.8862,327,1,1,10/6/2023,842,Aqua,MODIS,77,61.03,305.4,15.6,D,0
30.8204,73.8741,329.9,1,1,10/6/2023,842,Aqua,MODIS,80,61.03,305.7,19,D,0
30.965,74.5282,319.2,1,1,10/6/2023,842,Aqua,MODIS,63,61.03,305,8.7,D,0
30.9665,74.5389,315.3,1,1,10/6/2023,842,Aqua,MODIS,41,61.03,304.5,5.6,D,0
30.9782,74.2137,318.8,1,1,10/6/2023,842,Aqua,MODIS,57,61.03,306.7,6.5,D,0
30.9799,74.1593,317,1,1,10/6/2023,842,Aqua,MODIS,57,61.03,305.8,5.8,D,0
31.0216,74.1948,321.1,1,1,10/6/2023,842,Aqua,MODIS,68,61.03,305.5,9.5,D,0
31.0478,74.3257,320.5,1,1,10/6/2023,842,Aqua,MODIS,64,61.03,307.8,7.2,D,0
31.0493,74.3363,319.6,1,1,10/6/2023,842,Aqua,MODIS,62,61.03,307.2,6,D,0
31.0768,74.4736,322.2,1,1,10/6/2023,842,Aqua,MODIS,70,61.03,307.6,8.7,D,0
31.1193,74.6538,324.8,1.1,1,10/6/2023,842,Aqua,MODIS,62,61.03,308.1,13.5,D,0
31.1207,74.6647,325.3,1.1,1,10/6/2023,842,Aqua,MODIS,61,61.03,306.8,14.3,D,0
31.2994,75.1823,316.4,1.1,1,10/6/2023,842,Aqua,MODIS,60,61.03,303.7,8.3,D,0
31.3522,75.179,315.1,1.1,1,10/6/2023,842,Aqua,MODIS,56,61.03,303.8,7.2,D,0
31.3606,75.0964,324,1.1,1,10/6/2023,842,Aqua,MODIS,75,61.03,306.5,14.1,D,0
31.3621,75.1077,321.4,1.1,1,10/6/2023,842,Aqua,MODIS,71,61.03,305.8,10.9,D,0
31.4737,74.7669,315.6,1.1,1,10/6/2023,842,Aqua,MODIS,53,61.03,303.8,7.3,D,0
31.4901,74.6064,322.1,1.1,1,10/6/2023,842,Aqua,MODIS,70,61.03,303.9,12,D,0
31.5505,73.8257,316.3,1,1,10/6/2023,842,Aqua,MODIS,37,61.03,304.4,6.1,D,0
31.5538,74.5993,323,1.1,1,10/6/2023,842,Aqua,MODIS,72,61.03,305.7,13.2,D,0
31.562,73.91,315.3,1,1,10/6/2023,842,Aqua,MODIS,34,61.03,303.6,6,D,0
31.5645,77.9067,314.1,1.5,1.2,10/6/2023,842,Aqua,MODIS,43,61.03,301.8,14,D,0
31.5661,74.7662,319.6,1.1,1,10/6/2023,842,Aqua,MODIS,53,61.03,305.8,8.5,D,0
31.5999,74.7375,314.1,1.1,1,10/6/2023,842,Aqua,MODIS,38,61.03,303,4.6,D,0
31.6223,72.9012,318.2,1,1,10/6/2023,842,Aqua,MODIS,43,61.03,305.2,6.6,D,0
31.6462,75.0966,328,1.1,1,10/6/2023,842,Aqua,MODIS,79,61.03,306.8,18.5,D,0
31.6469,74.543,316.5,1.1,1,10/6/2023,842,Aqua,MODIS,55,61.03,302.6,6.9,D,0
31.6707,75.139,318.9,1.1,1,10/6/2023,842,Aqua,MODIS,67,61.03,305.3,7.9,D,0
31.6949,73.8022,320.4,1,1,10/6/2023,842,Aqua,MODIS,66,61.03,305,9.3,D,0
31.6951,75.1816,319.3,1.1,1,10/6/2023,842,Aqua,MODIS,68,61.03,305.2,8.5,D,0
31.6956,75.1113,317.5,1.1,1,10/6/2023,842,Aqua,MODIS,63,61.03,304,6.8,D,0
31.6971,75.1227,322.3,1.1,1,10/6/2023,842,Aqua,MODIS,72,61.03,304.2,12.3,D,0
31.7191,74.8813,316.3,1.1,1,10/6/2023,842,Aqua,MODIS,56,61.03,304.1,6,D,0
31.7206,74.8925,315.4,1.1,1,10/6/2023,842,Aqua,MODIS,43,61.03,304.4,4.6,D,0
31.7253,73.1618,317.5,1,1,10/6/2023,842,Aqua,MODIS,49,61.03,303.9,5.9,D,0
31.7279,74.9488,320.6,1.1,1,10/6/2023,842,Aqua,MODIS,64,61.03,307.9,7.6,D,0
31.7468,75.0964,316.8,1.1,1,10/6/2023,842,Aqua,MODIS,62,61.03,303.7,7,D,0
31.7512,74.9101,316.3,1.1,1,10/6/2023,842,Aqua,MODIS,46,61.03,304.8,5.4,D,0
31.7633,74.7981,313.7,1.1,1,10/6/2023,842,Aqua,MODIS,43,61.03,302.7,5,D,0
31.7694,74.2192,315.7,1,1,10/6/2023,842,Aqua,MODIS,51,61.03,303.5,5.9,D,0
31.7728,74.9458,319,1.1,1,10/6/2023,842,Aqua,MODIS,67,61.03,306.7,7.8,D,0
31.7742,75.1619,313.3,1.1,1,10/6/2023,842,Aqua,MODIS,50,61.03,303.2,5.4,D,0
31.7777,74.0747,317.7,1,1,10/6/2023,842,Aqua,MODIS,61,61.03,305.2,7.2,D,0
31.7863,74.9781,316.9,1.1,1,10/6/2023,842,Aqua,MODIS,45,61.03,304.8,5.5,D,0
31.7901,73.4915,316.1,1,1,10/6/2023,842,Aqua,MODIS,51,61.03,304.4,5.6,D,0
31.7921,75.0236,316.4,1.1,1,10/6/2023,842,Aqua,MODIS,62,61.03,304.8,6.7,D,0
31.8012,73.7697,317.3,1,1,10/6/2023,842,Aqua,MODIS,60,61.03,305.6,5.9,D,0
31.8105,74.3889,314.2,1,1,10/6/2023,842,Aqua,MODIS,47,61.03,303,6.1,D,0
31.8183,74.0342,318.1,1,1,10/6/2023,842,Aqua,MODIS,62,61.03,304.7,6.9,D,0
31.8431,73.6751,319.7,1,1,10/6/2023,842,Aqua,MODIS,66,61.03,303.5,8.8,D,0
31.8551,74.7301,313.1,1.1,1,10/6/2023,842,Aqua,MODIS,45,61.03,302.6,5,D,0
31.8668,73.7138,316.1,1,1,10/6/2023,842,Aqua,MODIS,50,61.03,303.5,5.1,D,0
31.8694,73.5349,315.8,1,1,10/6/2023,842,Aqua,MODIS,46,61.03,304.7,5,D,0
31.8761,74.0497,316.4,1,1,10/6/2023,842,Aqua,MODIS,58,61.03,304.3,5.5,D,0
31.8909,74.3676,316.5,1,1,10/6/2023,842,Aqua,MODIS,60,61.03,303.4,7.6,D,0
31.9167,73.612,320.3,1,1,10/6/2023,842,Aqua,MODIS,66,61.03,304.6,10.1,D,0
31.9405,73.5858,315.6,1,1,10/6/2023,842,Aqua,MODIS,48,61.03,304.4,5.9,D,0
31.9587,74.2601,316.2,1,1,10/6/2023,842,Aqua,MODIS,48,61.03,305.2,6.2,D,0
31.9858,73.9136,319.2,1,1,10/6/2023,842,Aqua,MODIS,50,61.03,305.7,7,D,0
32.089,73.8598,316.3,1,1,10/6/2023,842,Aqua,MODIS,33,61.03,304.6,5.2,D,0
32.1047,74.0381,319.1,1,1,10/6/2023,842,Aqua,MODIS,64,61.03,304.8,8.7,D,0
32.1068,74.2593,320.6,1,1,10/6/2023,842,Aqua,MODIS,69,61.03,305.1,9.8,D,0
32.1083,74.2702,316.9,1,1,10/6/2023,842,Aqua,MODIS,60,61.03,304.9,6.8,D,0
32.1091,75.2088,317.4,1.1,1.1,10/6/2023,842,Aqua,MODIS,51,61.03,307.1,8.4,D,0
32.1251,73.7874,317.2,1,1,10/6/2023,842,Aqua,MODIS,57,61.03,303.8,6.8,D,0
32.149,73.761,317.7,1,1,10/6/2023,842,Aqua,MODIS,51,61.03,304.8,6.7,D,0
32.1828,73.8681,316.7,1,1,10/6/2023,842,Aqua,MODIS,52,61.03,305.5,6.1,D,0
32.2024,73.8097,321.9,1,1,10/6/2023,842,Aqua,MODIS,69,61.03,307.5,11.1,D,0
32.2036,73.8861,317.2,1,1,10/6/2023,842,Aqua,MODIS,57,61.03,303.9,6.4,D,0
32.209,74.4818,315.9,1.1,1,10/6/2023,842,Aqua,MODIS,55,61.03,304.7,6,D,0
32.9153,70.194,324.3,1.1,1.1,10/6/2023,843,Aqua,MODIS,60,61.03,310.6,10.1,D,0
32.9227,70.1976,323.6,1.1,1.1,10/6/2023,843,Aqua,MODIS,62,61.03,308.6,9.7,D,0
33.9359,73.5669,319.3,1,1,10/6/2023,843,Aqua,MODIS,66,61.03,307.8,7.4,D,0
33.9373,73.5774,319.1,1,1,10/6/2023,843,Aqua,MODIS,62,61.03,303.6,6.9,D,0
20.793,85.2522,303.8,1.1,1,10/6/2023,1614,Terra,MODIS,54,61.03,282.2,4.9,N,2
20.9548,85.0089,308.2,1.1,1,10/6/2023,1614,Terra,MODIS,71,61.03,295.7,5.7,N,0
20.9665,85.1722,310.4,1.1,1,10/6/2023,1614,Terra,MODIS,78,61.03,282.7,9.3,N,2
21.0781,85.0359,308,1.1,1,10/6/2023,1614,Terra,MODIS,70,61.03,294.8,6.1,N,2
21.0794,85.046,305.6,1.1,1,10/6/2023,1614,Terra,MODIS,60,61.03,294,4.4,N,0
21.7535,84.0234,307.5,1,1,10/6/2023,1615,Terra,MODIS,50,61.03,296.1,4.5,N,2
21.7624,84.0219,308.3,1,1,10/6/2023,1615,Terra,MODIS,73,61.03,296.6,5.2,N,2
21.9189,83.3456,305.7,1,1,10/6/2023,1615,Terra,MODIS,65,61.03,295.6,3.9,N,2
21.9202,83.3551,310,1,1,10/6/2023,1615,Terra,MODIS,79,61.03,295.6,6.8,N,2
23.7568,86.4009,309.7,1.3,1.1,10/6/2023,1615,Terra,MODIS,35,61.03,292.5,9.5,N,2
23.7848,86.2108,305.1,1.3,1.1,10/6/2023,1615,Terra,MODIS,61,61.03,294.2,5.7,N,2
23.7911,86.3512,308.9,1.3,1.1,10/6/2023,1615,Terra,MODIS,70,61.03,294.2,8.8,N,2
23.7708,86.3992,301.8,1.9,1.4,10/6/2023,2047,Aqua,MODIS,35,61.03,287.2,9,N,2
23.7784,86.3935,302.3,1.9,1.4,10/6/2023,2047,Aqua,MODIS,26,61.03,287.2,9.4,N,2
23.7827,86.4017,300.7,1.9,1.4,10/6/2023,2047,Aqua,MODIS,16,61.03,287.4,7.6,N,2
19.0953,82.1702,307.8,1.2,1.1,10/6/2023,2049,Aqua,MODIS,72,61.03,287.3,11.2,N,0
15.1765,76.6655,304.5,1.1,1,10/6/2023,2050,Aqua,MODIS,58,61.03,294.4,4.6,N,2
15.1778,76.6557,304.9,1.1,1,10/6/2023,2050,Aqua,MODIS,62,61.03,293.8,4.9,N,2
